State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Green Avare(W)","Green Avare (W)",Local,05/03/2026,5500,6500,6000
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Coconut,Coconut,Local,05/03/2026,5400,6500,5950
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Snakeguard,Snakeguard,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,05/03/2026,6000,10000,8000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Mango,Other,Local,05/03/2026,16000,18000,17000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/03/2026,1800,2100,1950
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/03/2026,3600,4000,3800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,05/03/2026,5000,5800,5400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/03/2026,2000,3000,2500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/03/2026,3500,3800,3650
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/03/2026,1200,1500,1350
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/03/2026,2000,2600,2300
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Lime,Lime,Local,05/03/2026,11000,12000,11500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,05/03/2026,23000,25000,24000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/03/2026,2600,3000,2800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/03/2026,3000,4000,3500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,05/03/2026,6000,7000,6500
Odisha,Cuttack,"Banki APMC",Brinjal,Other,Medium,05/03/2026,2500,3500,3000
Odisha,Cuttack,"Banki APMC","Bitter gourd",Other,Medium,05/03/2026,6000,7000,6500
Odisha,Cuttack,"Banki APMC",Cowpea(Veg),"Cowpea (Veg)",Medium,05/03/2026,2500,3500,3000
Odisha,Cuttack,"Banki APMC",Cucumbar(Kheera),Other,Medium,05/03/2026,3000,4000,3500
Odisha,Cuttack,"Banki APMC",Pumpkin,Other,Small,05/03/2026,1500,2000,1800
"Himachal Pradesh",Kangra,"PMY Kangra",Apple,Apple,Medium,05/03/2026,12000,13000,13000
"Himachal Pradesh",Kangra,"PMY Kangra",Banana,Other,Medium,05/03/2026,4000,5000,4500
Haryana,Mahendragarh-Narnaul,"Narnaul APMC",Brinjal,Brinjal,Medium,05/03/2026,2000,2500,2500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,05/03/2026,4000,5000,4500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/03/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/03/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/03/2026,3000,8500,5750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/03/2026,3600,4000,3800
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/03/2026,1000,1500,1250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/03/2026,1600,2000,1800
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/03/2026,2400,2800,2600
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,05/03/2026,2500,3000,2750
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC",Cabbage,Cabbage,FAQ,05/03/2026,200,400,300
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/03/2026,3500,4500,4000
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/03/2026,6500,7000,6750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/03/2026,5400,5600,5500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/03/2026,6000,7000,6500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/03/2026,10000,11000,10500
Punjab,Mohali,"Kharar APMC","Peas Wet","Peas Wet",Local,05/03/2026,2000,2500,2200
Punjab,Mohali,"Kharar APMC",Cucumbar(Kheera),Cucumbar,Local,05/03/2026,2000,3000,2500
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Chikoos(Sapota),Sapota,"Grade B",05/03/2026,3400,3800,3600
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Kinnow,Kinnow,"Grade Range-1",05/03/2026,4200,4600,4400
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Garlic,Garlic,"Grade Range-1",05/03/2026,11300,11700,11500
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC","Peas Wet","Peas Wet","Grade A",05/03/2026,2500,2900,2700
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Carrot,Carrot,"Grade A",05/03/2026,800,1000,900
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Capsicum,Capsicum,Medium,05/03/2026,3200,3600,3400
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Coriander(Leaves),Coriander,Local,05/03/2026,1500,1900,1700
Assam,Nagaon,"Ambagan APMC",Potato,Potato,FAQ,05/03/2026,1000,1200,1100
Assam,Nagaon,"Ambagan APMC",Cauliflower,Cauliflower,FAQ,05/03/2026,1050,1350,1150
Assam,Nagaon,"Ambagan APMC","Bitter gourd","Bitter Gourd",FAQ,05/03/2026,1600,1800,1700
Assam,Nagaon,"Haibargaon APMC",Potato,Potato,FAQ,05/03/2026,1050,1250,1150
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Cauliflower,Ranchi,Local,05/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Coriander(Leaves),"I Sort",Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Cluster beans","Cluster Beans",Local,05/03/2026,3800,4000,3900
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,05/03/2026,3800,4000,3900
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,05/03/2026,8000,8500,8250
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Sweet Potato","Hosur Red",Local,05/03/2026,2300,2500,2400
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Cucumbar(Kheera),Cucumbar,Local,05/03/2026,3800,4000,3900
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Knool Khol","Knool Khol",Local,05/03/2026,3300,3500,3400
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Mint(Pudina),Mint(Pudina),Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Potato,"Red Nanital",Local,05/03/2026,2800,3000,2900
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)","Green Peas","Green Peas",Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Tomato,Deshi,Local,05/03/2026,1000,1400,1200
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Beans,"Beans (Whole)",Local,05/03/2026,6500,7000,6750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Cabbage,Cabbage,Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)","Green Avare(W)","Green Avare (W)",Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Lemon,Lemon,Local,05/03/2026,4000,5000,4500
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Brinjal,Round,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Chikoos(Sapota),Sapota,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Bitter gourd","Bitter Gourd",Local,05/03/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Banana - Green","Banana - Green",Local,05/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,05/03/2026,6500,6500,6500
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Coconut,Coconut,Local,05/03/2026,2500,3500,3000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Beetroot,Beetroot,Local,05/03/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Drumstick,Drumstick,Local,05/03/2026,6000,6000,6000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Guava,"Guava Allahabad",Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Onion Green","Onion Green",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Banana,Other,Local,05/03/2026,5000,6000,5500
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Cabbage,Cabbage,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Cucumbar(Kheera),Cucumbar,Local,05/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Raddish,Raddish,Local,05/03/2026,1800,1800,1800
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Chow Chow","Chow Chow",Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)","Cluster beans","Cluster Beans",Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)","Bitter gourd","Bitter Gourd",Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)",Snakeguard,Snakeguard,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)",Raddish,Raddish,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Cauliflower,Ranchi,Local,05/03/2026,2500,4000,3250
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Tomato,Other,Local,05/03/2026,1300,1500,1400
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,05/03/2026,1500,2500,2000
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,05/03/2026,7000,8000,7500
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Cabbage,Cabbage,Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Drumstick,Drumstick,Local,05/03/2026,5000,7000,6000
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/03/2026,8000,10000,9000
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Guava,"Guava Allahabad",Local,05/03/2026,5000,6000,5500
Punjab,"Ropar (Rupnagar)","Morinda APMC",Papaya,Papaya,Medium,05/03/2026,3500,3800,3650
Punjab,"Ropar (Rupnagar)","Morinda APMC",Beetroot,Beetroot,Local,05/03/2026,2500,2500,2500
Punjab,"Ropar (Rupnagar)","Morinda APMC",Cauliflower,Cauliflower,Local,05/03/2026,1000,1500,1250
Punjab,"Ropar (Rupnagar)","Morinda APMC",Kinnow,Kinnow,Local,05/03/2026,2500,3000,2750
Punjab,"Ropar (Rupnagar)","Morinda APMC",Coriander(Leaves),Local,Small,05/03/2026,12000,12000,12000
Punjab,"Ropar (Rupnagar)","Morinda APMC",Ginger(Green),"Green Ginger",Medium,05/03/2026,7000,7500,7250
Punjab,"Ropar (Rupnagar)","Morinda APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,8000,8500,8250
Punjab,"Ropar (Rupnagar)","Morinda APMC",Lemon,Lemon,Medium,05/03/2026,9000,12000,10500
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC","Bottle gourd","Bottle Gourd",Medium,05/03/2026,900,1300,1100
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC","Green Chilli","Green Chilly",Medium,05/03/2026,1200,1600,1400
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,1500,2400,1800
"Uttar Pradesh",Shravasti,"Payagpur APMC","Green Chilli","Green Chilly",FAQ,05/03/2026,5800,6000,5900
"Uttar Pradesh",Hathras,"Shadabad APMC",Onion,Onion,Small,05/03/2026,900,1000,950
"Uttar Pradesh",Hathras,"Shadabad APMC",Tomato,Tomato,Small,05/03/2026,1200,1300,1250
Tripura,Dhalai,"Gandacharra APMC",Cauliflower,Cauliflower,FAQ,05/03/2026,3500,4000,3600
Tripura,Dhalai,"Gandacharra APMC",Tomato,Deshi,FAQ,05/03/2026,3000,3500,3100
Tripura,Dhalai,"Gandacharra APMC",Cabbage,Cabbage,FAQ,05/03/2026,2500,2700,2600
"West Bengal","Paschim Bardhaman","Durgapur APMC",Brinjal,Other,FAQ,05/03/2026,2450,2600,2500
"West Bengal","Paschim Bardhaman","Durgapur APMC",Tomato,Hybrid,FAQ,05/03/2026,1700,1900,1850
"West Bengal",Darjeeling,"Karsiyang(Matigara) APMC",Cabbage,Other,FAQ,05/03/2026,2300,2500,2400
"West Bengal",Darjeeling,"Darjeeling APMC",Cabbage,Other,FAQ,05/03/2026,2300,2500,2400
"West Bengal",Darjeeling,"Darjeeling APMC",Onion,Other,FAQ,05/03/2026,2900,3100,3000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/03/2026,2000,3000,2500
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/03/2026,1200,1500,1350
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/03/2026,6500,8000,7250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/03/2026,1200,1500,1350
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/03/2026,3000,3000,3000
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/03/2026,7000,8000,7500
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/03/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/03/2026,4900,5500,5200
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/03/2026,800,1000,900
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/03/2026,1500,1800,1650
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/03/2026,2000,2400,2200
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/03/2026,7200,8000,7600
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/03/2026,2000,2400,2200
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,4400,5000,4700
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/03/2026,3500,7000,5250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/03/2026,1000,1600,1300
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/03/2026,8000,8000,8000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/03/2026,2000,2000,2000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/03/2026,6000,6000,6000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/03/2026,3500,3800,3650
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/03/2026,3600,3600,3600
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Onion,Bellary,Local,05/03/2026,2500,3300,2900
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Brinjal,Other,Local,05/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Banana - Green","Banana - Green",Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Beans,"Beans (Whole)",Local,05/03/2026,6500,7000,6750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Cabbage,Cabbage,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,05/03/2026,3000,3600,3300
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/03/2026,3600,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/03/2026,1600,2000,1800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/03/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/03/2026,7000,11000,9000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Lime,Lime,Local,05/03/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/03/2026,8000,8000,8000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Coriander(Leaves),"I Sort",Local,05/03/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Tindivanam APMC","Bottle gourd","Bottle Gourd",Local,05/03/2026,1000,1000,1000
"Tamil Nadu",Villupuram,"Tindivanam APMC","Green Chilli","Green Chilly",Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Villupuram,"Tindivanam APMC",Cabbage,Cabbage,Local,05/03/2026,2800,2800,2800
"Tamil Nadu",Villupuram,"Tindivanam APMC","Chow Chow","Chow Chow",Local,05/03/2026,2500,2500,2500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Brinjal,Round,Local,05/03/2026,3000,4000,3500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Green Chilli","Green Chilly",Local,05/03/2026,6000,6000,6000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Raddish,Raddish,Local,05/03/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Lemon,Lemon,Local,05/03/2026,3000,3000,3000
